LHO.IDN,LHO.KUT,LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
001E,055F63,2018110717,1700,49.3003596237831,9.95926764040321,49.3003596237831,R,2,K,20000,V,0.49796338202016,2.46501798118915,0.49796338202016,2.46501798118915,2.46501798118915,0.49796338202016,0.49796338202016,2.46501798118915,0,0,0,0,0,0,0,0,2018110723
001E,055F63,2018110717,1700,1031.15911728547,196.365710993316,1031.15911728547,R,4,K,20000,N,9.81828554966582,51.5579558642734,9.81828554966582,51.5579558642734,51.5579558642734,9.81828554966582,9.81828554966582,51.5579558642734,0,0,0,0,0,0,0,0,2018110723
001E,055F63,2018110717,1700,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110723
001E,055F63,2018110717,1700,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110723
001E,055F63,2018110718,1800,47.6819574194019,9.89672906809299,47.6819574194019,R,2,K,20000,V,0.494836453404649,2.3840978709701,0.494836453404649,2.3840978709701,2.3840978709701,0.494836453404649,0.494836453404649,2.3840978709701,0,0,0,0,0,0,0,0,2018110800
001E,055F63,2018110718,1800,893.397453897221,177.322295459783,893.397453897221,R,4,K,20000,N,8.86611477298917,44.6698726948611,8.86611477298917,44.6698726948611,44.6698726948611,8.86611477298917,8.86611477298917,44.6698726948611,0,0,0,0,0,0,0,0,2018110800
001E,055F63,2018110718,1800,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110800
001E,055F63,2018110718,1800,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110800
001E,055F63,2018110719,1900,43.1747942910716,10.5690187204279,43.1747942910716,R,2,K,20000,V,0.528450936021395,2.15873971455358,0.528450936021395,2.15873971455358,2.15873971455358,0.528450936021395,0.528450936021395,2.15873971455358,0,0,0,0,0,0,0,0,2018110801
001E,055F63,2018110719,1900,825.449966805999,158.903254206038,825.449966805999,R,4,K,20000,N,7.94516271030191,41.2724983403,7.94516271030191,41.2724983403,41.2724983403,7.94516271030191,7.94516271030191,41.2724983403,0,0,0,0,0,0,0,0,2018110801
001E,055F63,2018110719,1900,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110801
001E,055F63,2018110719,1900,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110801
001E,055F63,2018110720,2000,41.1516371063967,8.56907043126148,41.1516371063967,R,2,K,20000,V,0.428453521563074,2.05758185531984,0.428453521563074,2.05758185531984,2.05758185531984,0.428453521563074,0.428453521563074,2.05758185531984,0,0,0,0,0,0,0,0,2018110802
001E,055F63,2018110802,0200,19.848807106599,2.19800743829595,19.848807106599,R,4,K,20000,N,0.109900371914798,0.992440355329949,0.109900371914798,0.992440355329949,0.992440355329949,0.109900371914798,0.109900371914798,0.992440355329949,0,0,0,0,0,0,0,0,2018110808
001E,055F63,2018110802,0200,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110808
001E,055F63,2018110802,0200,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110808
001E,055F63,2018110803,0300,24.2132335607114,4.25832364804813,24.2132335607114,R,2,K,20000,V,0.212916182402406,1.21066167803557,0.212916182402406,1.21066167803557,1.21066167803557,0.212916182402406,0.212916182402406,1.21066167803557,0,0,0,0,0,0,0,0,2018110809
001E,055F63,2018110803,0300,19.521269035533,2.16197452947143,19.521269035533,R,4,K,20000,N,0.108098726473572,0.97606345177665,0.108098726473572,0.97606345177665,0.97606345177665,0.108098726473572,0.108098726473572,0.97606345177665,0,0,0,0,0,0,0,0,2018110809
001E,055F63,2018110803,0300,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110809
001E,055F63,2018110803,0300,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110809
001E,055F63,2018110804,0400,24.0042585875177,4.04481438435769,24.0042585875177,R,2,K,20000,V,0.202240719217885,1.20021292937589,0.202240719217885,1.20021292937589,1.20021292937589,0.202240719217885,0.202240719217885,1.20021292937589,0,0,0,0,0,0,0,0,2018110810
001E,055F63,2018110804,0400,20.4383756345178,2.48627070889214,20.4383756345178,R,4,K,20000,N,0.124313535444607,1.02191878172589,0.124313535444607,1.02191878172589,1.02191878172589,0.124313535444607,0.124313535444607,1.02191878172589,0,0,0,0,0,0,0,0,2018110810
001E,055F63,2018110804,0400,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110810
001E,055F63,2018110804,0400,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110810
001E,055F63,2018110720,2000,1842.53902902903,391.642970711297,1842.53902902903,R,4,K,20000,N,19.5821485355649,92.1269514514514,19.5821485355649,92.1269514514514,92.1269514514514,19.5821485355649,19.5821485355649,92.1269514514514,0,0,0,0,0,0,0,0,2018110802
001E,055F63,2018110720,2000,18.1484403669725,NULL,18.1484403669725,R,5,K,20000,N,NULL,0.907422018348624,NULL,0.907422018348624,0.907422018348624,NULL,NULL,0.907422018348624,0,0,0,0,0,0,0,0,2018110802
001E,055F63,2018110720,2000,18.1484403669725,4.02220183486239,18.1484403669725,R,6,K,20000,V,0.201110091743119,0.907422018348624,0.201110091743119,0.907422018348624,0.907422018348624,0.201110091743119,0.201110091743119,0.907422018348624,0,0,0,0,0,0,0,0,2018110802
001E,055F63,2018110721,2100,37.0699941351346,6.47398933463147,37.0699941351346,R,2,K,20000,V,0.323699466731574,1.85349970675673,0.323699466731574,1.85349970675673,1.85349970675673,0.323699466731574,0.323699466731574,1.85349970675673,0,0,0,0,0,0,0,0,2018110803
001E,055F63,2018110721,2100,1983.1304004004,389.808577405858,1983.1304004004,R,4,K,20000,N,19.4904288702929,99.15652002002,19.4904288702929,99.15652002002,99.15652002002,19.4904288702929,19.4904288702929,99.15652002002,0,0,0,0,0,0,0,0,2018110803
001E,055F63,2018110721,2100,18.1484403669725,NULL,18.1484403669725,R,5,K,20000,N,NULL,0.907422018348624,NULL,0.907422018348624,0.907422018348624,NULL,NULL,0.907422018348624,0,0,0,0,0,0,0,0,2018110803
001E,055F63,2018110721,2100,18.1484403669725,4.02220183486239,18.1484403669725,R,6,K,20000,V,0.201110091743119,0.907422018348624,0.201110091743119,0.907422018348624,0.907422018348624,0.201110091743119,0.201110091743119,0.907422018348624,0,0,0,0,0,0,0,0,2018110803
001E,055F63,2018110722,2200,36.3207070196372,7.53096718518355,36.3207070196372,R,2,K,20000,V,0.376548359259177,1.81603535098186,0.376548359259177,1.81603535098186,1.81603535098186,0.376548359259177,0.376548359259177,1.81603535098186,0,0,0,0,0,0,0,0,2018110804
001E,055F63,2018110722,2200,1250.47114114114,251.311882845188,1250.47114114114,R,4,K,20000,N,12.5655941422594,62.5235570570571,12.5655941422594,62.5235570570571,62.5235570570571,12.5655941422594,12.5655941422594,62.5235570570571,0,0,0,0,0,0,0,0,2018110804
001E,055F63,2018110722,2200,18.1484403669725,NULL,18.1484403669725,R,5,K,20000,N,NULL,0.907422018348624,NULL,0.907422018348624,0.907422018348624,NULL,NULL,0.907422018348624,0,0,0,0,0,0,0,0,2018110804
001E,055F63,2018110722,2200,18.1484403669725,4.02220183486239,18.1484403669725,R,6,K,20000,V,0.201110091743119,0.907422018348624,0.201110091743119,0.907422018348624,0.907422018348624,0.201110091743119,0.201110091743119,0.907422018348624,0,0,0,0,0,0,0,0,2018110804
001E,055F63,2018110723,2300,31.7263939167189,6.56836235700219,31.7263939167189,R,2,K,20000,V,0.32841811785011,1.58631969583595,0.32841811785011,1.58631969583595,1.58631969583595,0.32841811785011,0.32841811785011,1.58631969583595,0,0,0,0,0,0,0,0,2018110805
001E,055F63,2018110723,2300,320.785945945946,62.3693723849372,320.785945945946,R,4,K,20000,N,3.11846861924686,16.0392972972973,3.11846861924686,16.0392972972973,16.0392972972973,3.11846861924686,3.11846861924686,16.0392972972973,0,0,0,0,0,0,0,0,2018110805
001E,055F63,2018110723,2300,18.1484403669725,NULL,18.1484403669725,R,5,K,20000,N,NULL,0.907422018348624,NULL,0.907422018348624,0.907422018348624,NULL,NULL,0.907422018348624,0,0,0,0,0,0,0,0,2018110805
001E,055F63,2018110723,2300,18.1484403669725,4.02220183486239,18.1484403669725,R,6,K,20000,V,0.201110091743119,0.907422018348624,0.201110091743119,0.907422018348624,0.907422018348624,0.201110091743119,0.201110091743119,0.907422018348624,0,0,0,0,0,0,0,0,2018110805
001E,055F63,2018110724,2400,25.9825550004182,5.15980720585219,25.9825550004182,R,2,K,20000,V,0.25799036029261,1.29912775002091,0.25799036029261,1.29912775002091,1.29912775002091,0.25799036029261,0.25799036029261,1.29912775002091,0,0,0,0,0,0,0,0,2018110806
001E,055F63,2018110724,2400,20.3073604060914,2.4142048912431,20.3073604060914,R,4,K,20000,N,0.120710244562155,1.01536802030457,0.120710244562155,1.01536802030457,1.01536802030457,0.120710244562155,0.120710244562155,1.01536802030457,0,0,0,0,0,0,0,0,2018110806
001E,055F63,2018110724,2400,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110806
001E,055F63,2018110724,2400,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110806
001E,055F63,2018110801,0100,25.2859717564392,4.38880153141451,25.2859717564392,R,2,K,20000,V,0.219440076570725,1.26429858782196,0.219440076570725,1.26429858782196,1.26429858782196,0.219440076570725,0.219440076570725,1.26429858782196,0,0,0,0,0,0,0,0,2018110807
001E,055F63,2018110801,0100,21.2899746192893,2.81056688831286,21.2899746192893,R,4,K,20000,N,0.140528344415643,1.06449873096447,0.140528344415643,1.06449873096447,1.06449873096447,0.140528344415643,0.140528344415643,1.06449873096447,0,0,0,0,0,0,0,0,2018110807
001E,055F63,2018110801,0100,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110807
001E,055F63,2018110801,0100,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110807
001E,055F63,2018110802,0200,24.5475935178214,4.31763177685103,24.5475935178214,R,2,K,20000,V,0.215881588842551,1.22737967589107,0.215881588842551,1.22737967589107,1.22737967589107,0.215881588842551,0.215881588842551,1.22737967589107,0,0,0,0,0,0,0,0,2018110808
001E,055F63,2018110807,0700,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110813
001E,055F63,2018110808,0800,41.3488179262645,8.3237005730976,41.3488179262645,R,2,K,20000,V,0.41618502865488,2.06744089631322,0.41618502865488,2.06744089631322,2.06744089631322,0.41618502865488,0.41618502865488,2.06744089631322,0,0,0,0,0,0,0,0,2018110814
001E,055F63,2018110808,0800,2041.54512512513,311.846861924686,2041.54512512513,R,4,K,20000,N,15.5923430962343,102.077256256256,15.5923430962343,102.077256256256,102.077256256256,15.5923430962343,15.5923430962343,102.077256256256,0,0,0,0,0,0,0,0,2018110814
001E,055F63,2018110808,0800,18.1484403669725,NULL,18.1484403669725,R,5,K,20000,N,NULL,0.907422018348624,NULL,0.907422018348624,0.907422018348624,NULL,NULL,0.907422018348624,0,0,0,0,0,0,0,0,2018110814
001E,055F63,2018110808,0800,18.1484403669725,4.02220183486239,18.1484403669725,R,6,K,20000,V,0.201110091743119,0.907422018348624,0.201110091743119,0.907422018348624,0.907422018348624,0.201110091743119,0.201110091743119,0.907422018348624,0,0,0,0,0,0,0,0,2018110814
001E,055F63,2018110809,0900,41.5389899124498,8.45834190495783,41.5389899124498,R,2,K,20000,V,0.422917095247891,2.07694949562249,0.422917095247891,2.07694949562249,2.07694949562249,0.422917095247891,0.422917095247891,2.07694949562249,0,0,0,0,0,0,0,0,2018110815
001E,055F63,2018110809,0900,1017.34561716253,159.527628485826,1017.34561716253,R,4,K,20000,N,7.97638142429131,50.8672808581264,7.97638142429131,50.8672808581264,50.8672808581264,7.97638142429131,7.97638142429131,50.8672808581264,0,0,0,0,0,0,0,0,2018110815
001E,055F63,2018110809,0900,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110815
001E,055F63,2018110809,0900,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110815
001E,055F63,2018110810,1000,42.2002725335948,8.59905369265583,42.2002725335948,R,2,K,20000,V,0.429952684632792,2.11001362667974,0.429952684632792,2.11001362667974,2.11001362667974,0.429952684632792,0.429952684632792,2.11001362667974,0,0,0,0,0,0,0,0,2018110816
001E,055F63,2018110810,1000,1039.74588763216,201.048518091726,1039.74588763216,R,4,K,20000,N,10.0524259045863,51.9872943816081,10.0524259045863,51.9872943816081,51.9872943816081,10.0524259045863,10.0524259045863,51.9872943816081,0,0,0,0,0,0,0,0,2018110816
001E,055F63,2018110810,1000,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110816
001E,055F63,2018110810,1000,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110816
001E,055F63,2018110811,1100,46.4638052225559,10.1625180004114,46.4638052225559,R,2,K,20000,V,0.508125900020572,2.32319026112779,0.508125900020572,2.32319026112779,2.32319026112779,0.508125900020572,0.508125900020572,2.32319026112779,0,0,0,0,0,0,0,0,2018110817
001E,055F63,2018110805,0500,23.697761960167,4.21087714500581,23.697761960167,R,2,K,20000,V,0.210543857250291,1.18488809800835,0.210543857250291,1.18488809800835,1.18488809800835,0.210543857250291,0.210543857250291,1.18488809800835,0,0,0,0,0,0,0,0,2018110811
001E,055F63,2018110805,0500,19.2592385786802,2.16197452947143,19.2592385786802,R,4,K,20000,N,0.108098726473572,0.96296192893401,0.108098726473572,0.96296192893401,0.96296192893401,0.108098726473572,0.108098726473572,0.96296192893401,0,0,0,0,0,0,0,0,2018110811
001E,055F63,2018110805,0500,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110811
001E,055F63,2018110805,0500,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110811
001E,055F63,2018110815,1500,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110821
001E,055F63,2018110815,1500,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110821
001E,055F63,2018110816,1600,43.4880334274034,9.97490228348076,43.4880334274034,R,2,K,20000,V,0.498745114174038,2.17440167137017,0.498745114174038,2.17440167137017,2.17440167137017,0.498745114174038,0.498745114174038,2.17440167137017,0,0,0,0,0,0,0,0,2018110822
001E,055F63,2018110816,1600,1064.75952298992,204.794763770454,1064.75952298992,R,4,K,20000,N,10.2397381885227,53.2379761494959,10.2397381885227,53.2379761494959,53.2379761494959,10.2397381885227,10.2397381885227,53.2379761494959,0,0,0,0,0,0,0,0,2018110822
001E,055F63,2018110816,1600,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110822
001E,055F63,2018110816,1600,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110822
001E,055F63,2018110817,1700,46.5334139195185,10.7566344373586,46.5334139195185,R,2,K,20000,V,0.537831721867928,2.32667069597593,0.537831721867928,2.32667069597593,2.32667069597593,0.537831721867928,0.537831721867928,2.32667069597593,0,0,0,0,0,0,0,0,2018110823
001E,055F63,2018110817,1700,1209.24126751906,236.013477759852,1209.24126751906,R,4,K,20000,N,11.8006738879926,60.4620633759528,11.8006738879926,60.4620633759528,60.4620633759528,11.8006738879926,11.8006738879926,60.4620633759528,0,0,0,0,0,0,0,0,2018110823
001E,055F63,2018110806,0600,23.0151103810675,3.77199699186436,23.0151103810675,R,2,K,20000,V,0.188599849593218,1.15075551905337,0.188599849593218,1.15075551905337,1.15075551905337,0.188599849593218,0.188599849593218,1.15075551905337,0,0,0,0,0,0,0,0,2018110812
001E,055F63,2018110806,0600,35.1775888324873,2.52230361771667,35.1775888324873,R,4,K,20000,N,0.126115180885833,1.75887944162437,0.126115180885833,1.75887944162437,1.75887944162437,0.126115180885833,0.126115180885833,1.75887944162437,0,0,0,0,0,0,0,0,2018110812
001E,055F63,2018110806,0600,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110812
001E,055F63,2018110806,0600,7.63883408071749,1.43372197309417,7.63883408071749,R,6,K,20000,V,0.0716860986547085,0.381941704035874,0.0716860986547085,0.381941704035874,0.381941704035874,0.0716860986547085,0.0716860986547085,0.381941704035874,0,0,0,0,0,0,0,0,2018110812
001E,055F63,2018110807,0700,27.8354664294025,5.23097696041567,27.8354664294025,R,2,K,20000,V,0.261548848020783,1.39177332147012,0.261548848020783,1.39177332147012,1.39177332147012,0.261548848020783,0.261548848020783,1.39177332147012,0,0,0,0,0,0,0,0,2018110813
001E,055F63,2018110807,0700,132.521903553299,12.6115180885833,132.521903553299,R,4,K,20000,N,0.630575904429167,6.62609517766497,0.630575904429167,6.62609517766497,6.62609517766497,0.630575904429167,0.630575904429167,6.62609517766497,0,0,0,0,0,0,0,0,2018110813
001E,055F63,2018110807,0700,7.63883408071749,NULL,7.63883408071749,R,5,K,20000,N,NULL,0.381941704035874,NULL,0.381941704035874,0.381941704035874,NULL,NULL,0.381941704035874,0,0,0,0,0,0,0,0,2018110813
001E,055F63,2018110811,1100,1007.26549545119,210.72631942844,1007.26549545119,R,4,K,20000,N,10.536315971422,50.3632747725596,10.536315971422,50.3632747725596,50.3632747725596,10.536315971422,10.536315971422,50.3632747725596,0,0,0,0,0,0,0,0,2018110817
001E,055F63,2018110811,1100,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110817
001E,055F63,2018110811,1100,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110817
001E,055F63,2018110812,1200,46.1853704347054,9.84982513886032,46.1853704347054,R,2,K,20000,V,0.492491256943016,2.30926852173527,0.492491256943016,2.30926852173527,2.30926852173527,0.492491256943016,0.492491256943016,2.30926852173527,0,0,0,0,0,0,0,0,2018110818
001E,055F63,2018110812,1200,972.54507622326,190.434155335331,972.54507622326,R,4,K,20000,N,9.52170776676654,48.627253811163,9.52170776676654,48.627253811163,48.627253811163,9.52170776676654,9.52170776676654,48.627253811163,0,0,0,0,0,0,0,0,2018110818
001E,055F63,2018110812,1200,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110818
001E,055F63,2018110812,1200,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110818
001E,055F63,2018110813,1300,43.3314138592375,9.74038263731743,43.3314138592375,R,2,K,20000,V,0.487019131865871,2.16657069296188,0.487019131865871,2.16657069296188,2.16657069296188,0.487019131865871,0.487019131865871,2.16657069296188,0,0,0,0,0,0,0,0,2018110819
001E,055F63,2018110813,1300,1028.17241455618,215.096939386955,1028.17241455618,R,4,K,20000,N,10.7548469693478,51.4086207278092,10.7548469693478,51.4086207278092,51.4086207278092,10.7548469693478,10.7548469693478,51.4086207278092,0,0,0,0,0,0,0,0,2018110819
001E,055F63,2018110813,1300,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110819
001E,055F63,2018110813,1300,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110819
001E,055F63,2018110814,1400,40.7210877231389,9.5371322773092,40.7210877231389,R,2,K,20000,V,0.47685661386546,2.03605438615694,0.47685661386546,2.03605438615694,2.03605438615694,0.47685661386546,0.47685661386546,2.03605438615694,0,0,0,0,0,0,0,0,2018110820
001E,055F63,2018110814,1400,942.678048930415,177.946669739571,942.678048930415,R,4,K,20000,N,8.89733348697857,47.1339024465208,8.89733348697857,47.1339024465208,47.1339024465208,8.89733348697857,8.89733348697857,47.1339024465208,0,0,0,0,0,0,0,0,2018110820
001E,055F63,2018110814,1400,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110820
001E,055F63,2018110814,1400,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110820
001E,055F63,2018110815,1500,43.9926964803825,10.1312487142563,43.9926964803825,R,2,K,20000,V,0.506562435712816,2.19963482401913,0.506562435712816,2.19963482401913,2.19963482401913,0.506562435712816,0.506562435712816,2.19963482401913,0,0,0,0,0,0,0,0,2018110821
001E,055F63,2018110815,1500,972.918414064421,183.878225397557,972.918414064421,R,4,K,20000,N,9.19391126987785,48.645920703221,9.19391126987785,48.645920703221,48.645920703221,9.19391126987785,9.19391126987785,48.645920703221,0,0,0,0,0,0,0,0,2018110821
001E,055F63,2018110819,1900,44.9885925925926,NULL,44.9885925925926,R,5,K,20000,N,NULL,2.24942962962963,NULL,2.24942962962963,2.24942962962963,NULL,NULL,2.24942962962963,0,0,0,0,0,0,0,0,2018110901
001E,055F63,2018110819,1900,44.9885925925926,10.0339259259259,44.9885925925926,R,6,K,20000,V,0.501696296296296,2.24942962962963,0.501696296296296,2.24942962962963,2.24942962962963,0.501696296296296,0.501696296296296,2.24942962962963,0,0,0,0,0,0,0,0,2018110901
001E,055F63,2018110820,2000,43.4586526988493,11.3058880800124,43.4586526988493,R,2,K,20000,V,0.56529440400062,2.17293263494246,0.56529440400062,2.17293263494246,2.17293263494246,0.56529440400062,0.56529440400062,2.17293263494246,0,0,0,0,0,0,0,0,2018110902
001E,055F63,2018110820,2000,2216.7892992993,520.05050209205,2216.7892992993,R,4,K,20000,N,26.0025251046025,110.839464964965,26.0025251046025,110.839464964965,110.839464964965,26.0025251046025,26.0025251046025,110.839464964965,0,0,0,0,0,0,0,0,2018110902
001E,055F63,2018110820,2000,18.1484403669725,NULL,18.1484403669725,R,5,K,20000,N,NULL,0.907422018348624,NULL,0.907422018348624,0.907422018348624,NULL,NULL,0.907422018348624,0,0,0,0,0,0,0,0,2018110902
001E,055F63,2018110820,2000,18.1484403669725,4.02220183486239,18.1484403669725,R,6,K,20000,V,0.201110091743119,0.907422018348624,0.201110091743119,0.907422018348624,0.907422018348624,0.201110091743119,0.201110091743119,0.907422018348624,0,0,0,0,0,0,0,0,2018110902
001E,055F63,2018110821,2100,42.0981050417619,9.36180381917554,42.0981050417619,R,2,K,20000,V,0.468090190958777,2.10490525208809,0.468090190958777,2.10490525208809,2.10490525208809,0.468090190958777,0.468090190958777,2.10490525208809,0,0,0,0,0,0,0,0,2018110903
001E,055F63,2018110821,2100,2069.26736736737,530.139665271966,2069.26736736737,R,4,K,20000,N,26.5069832635983,103.463368368368,26.5069832635983,103.463368368368,103.463368368368,26.5069832635983,26.5069832635983,103.463368368368,0,0,0,0,0,0,0,0,2018110903
