LHO.IDN,LHO.KUT,LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
001E,039AFA,2016061716,1600,2551.725,864.2375,2808.75,E,1,M,4000,V,186.05,589.35,230.475,642.725,702.1875,270.8875,176.825,617.4625,0,0,0,0,0,0,0,0,2016061722
001E,039AFA,2016061717,1700,2407.175,784.175,2672.5,E,1,M,4000,V,185.55,551.1375,217.2,640.6625,668.125,229.725,151.7,547.25,0,0,0,0,0,0,0,0,2016061723
001E,039AFA,2016061718,1800,2297.2375,576.3375,2548.85,E,1,M,4000,V,179.425,618.2,180.1,583.95,457.875,39.1375,177.675,637.2125,0,0,0,0,0,0,0,0,2016061800
001E,039AFA,2016061719,1900,2836.4375,977.2375,3370.45,E,1,M,4000,V,231.2875,668.3375,208.725,661.075,664.4125,205.6375,331.5875,842.6125,0,0,0,0,0,0,0,0,2016061801
001E,039AFA,2016061720,2000,3117.1625,1183.725,3374.1,E,1,M,4000,V,274.075,708.9125,291.6,794.9625,843.525,322.0125,296.0375,769.7625,0,0,0,0,0,0,0,0,2016061802
001E,039AFA,2016061721,2100,3331.925,1412.4625,3410.5,E,1,M,4000,V,358.1,839.7875,314.45,843.525,852.625,363.5125,376.4,795.9875,0,0,0,0,0,0,0,0,2016061803
001E,039AFA,2016061722,2200,3167.5125,1399.9875,3225.3,E,1,M,4000,V,323.3625,788.95,324.175,806.325,786.6625,371.775,380.675,785.575,0,0,0,0,0,0,0,0,2016061804
001E,039AFA,2016061723,2300,2915.9125,1366.0375,3184.9,E,1,M,4000,V,401.95,781.2875,305.925,667.8625,670.5375,288.4625,369.7,796.225,0,0,0,0,0,0,0,0,2016061805
001E,039AFA,2016061724,2400,3302.65,1485.925,3451.5,E,1,M,4000,V,405.0375,851.775,394.625,862.875,811.75,342.9125,343.35,776.25,0,0,0,0,0,0,0,0,2016061806
001E,039AFA,2016061801,0100,3172.6375,1436.9375,3189.35,E,1,M,4000,V,377.2125,797.3375,365.3375,794.6875,788.125,314.75,379.6375,792.4875,0,0,0,0,0,0,0,0,2016061807
001E,039AFA,2016061802,0200,3320.3,1605.8,3476.65,E,1,M,4000,V,395.45,804.1875,425.6125,869.1625,815.85,386.5875,398.15,831.1,0,0,0,0,0,0,0,0,2016061808
001E,039AFA,2016061803,0300,3369.65,1637.2375,3603.25,E,1,M,4000,V,405.6375,814.3125,423.675,852.9625,900.8125,436.625,371.3,801.5625,0,0,0,0,0,0,0,0,2016061809
001E,039AFA,2016061804,0400,3484.4625,1623.55,3621,E,1,M,4000,V,407.8625,849.525,371.4375,866.9125,905.25,420.3125,423.9375,862.775,0,0,0,0,0,0,0,0,2016061810
001E,039AFA,2016061805,0500,3021.25,1513.85,3270.55,E,1,M,4000,V,364.8125,725.075,349.5375,687.9125,817.6375,409.3875,390.1125,790.625,0,0,0,0,0,0,0,0,2016061811
001E,039AFA,2016061806,0600,2989.275,1251.3,3098,E,1,M,4000,V,289.275,694.3,297.125,752.775,774.5,359.625,305.275,767.7,0,0,0,0,0,0,0,0,2016061812
001E,039AFA,2016061807,0700,2890.7625,1006.05,3151.9,E,1,M,4000,V,236.7125,711.4,259.1375,740.275,787.975,280.875,229.325,651.1125,0,0,0,0,0,0,0,0,2016061813
001E,039AFA,2016061808,0800,2769.6625,989.1625,2997.6,E,1,M,4000,V,238.5875,723,247.4875,669.475,627.7875,256.5875,246.5,749.4,0,0,0,0,0,0,0,0,2016061814
001E,039AFA,2016061809,0900,2870.2625,1148.225,3243.5,E,1,M,4000,V,235.2,637.725,298.3,710.65,810.875,340.1375,274.5875,711.0125,0,0,0,0,0,0,0,0,2016061815
001E,039AFA,2016061810,1000,2350.15,896.5,2761.9,E,1,M,4000,V,198.525,524.1875,253.4875,620.9125,690.475,258.1875,186.3,514.575,0,0,0,0,0,0,0,0,2016061816
001E,039AFA,2016061811,1100,2472.9875,937.1125,3216.3,E,1,M,4000,V,252.625,657.1625,181.8625,505.55,506.2,184.7875,317.8375,804.075,0,0,0,0,0,0,0,0,2016061817
001E,039AFA,2016061812,1200,3540.275,1572.1875,3595.45,E,1,M,4000,V,418.9875,898.8625,375.15,890.55,856.6625,349.325,428.725,894.2,0,0,0,0,0,0,0,0,2016061818
001E,039AFA,2016061813,1300,2698.6,867.1625,3207.65,E,1,M,4000,V,155.025,614,291.0625,753.0625,801.9125,321.3,99.775,529.625,0,0,0,0,0,0,0,0,2016061819
001E,039AFA,2016061814,1400,2320.1,527.8125,2435.55,E,1,M,4000,V,115.7875,575.2625,121.725,586.3625,549.5875,129.6375,160.6625,608.8875,0,0,0,0,0,0,0,0,2016061820
001E,039AFA,2016061815,1500,2581.625,843.55,2825.35,E,1,M,4000,V,287.3875,706.3375,228.575,670.8,606.55,136.7375,190.85,597.9375,0,0,0,0,0,0,0,0,2016061821
001E,039AFA,2016061816,1600,2686.9125,1281.4375,2879.75,E,1,M,4000,V,338.825,719.9375,340.15,708.6875,650.7,300.3375,302.125,607.5875,0,0,0,0,0,0,0,0,2016061822
001E,039AFA,2016061817,1700,2749.475,964.075,2886.05,E,1,M,4000,V,230.0875,711.3625,217.5125,654.65,661.95,253.7875,262.6875,721.5125,0,0,0,0,0,0,0,0,2016061823
001E,039AFA,2016061818,1800,3139.65,1555.375,3306.35,E,1,M,4000,V,388.0125,782.15,410.375,826.5875,732.2375,350.55,406.4375,798.675,0,0,0,0,0,0,0,0,2016061900
001E,039AFA,2016061819,1900,2722.025,1283.8375,2887.55,E,1,M,4000,V,377.525,721.8875,270.1625,617.2375,701.25,300.875,335.275,681.65,0,0,0,0,0,0,0,0,2016061901
001E,039AFA,2016061820,2000,2487.4125,1072.775,2629.05,E,1,M,4000,V,258.275,611.55,222.4,586.85,657.2625,332.9375,259.1625,631.75,0,0,0,0,0,0,0,0,2016061902
001E,039AFA,2016061821,2100,2433.6125,1017.6,2516.7,E,1,M,4000,V,262.925,615.825,220.1,563.925,624.6875,243.7375,290.8375,629.175,0,0,0,0,0,0,0,0,2016061903
001E,039AFA,2016061822,2200,2017.625,704.4375,2459.3,E,1,M,4000,V,123.5625,425.9,193.9125,539.175,614.825,281.35,105.6125,437.725,0,0,0,0,0,0,0,0,2016061904
001E,039AFA,2016061823,2300,1134.775,39.2625,1541.8,E,1,M,4000,V,0,259.125,0,308.8125,385.45,39.2625,0,181.3875,0,0,0,0,0,0,0,0,2016061905
001E,039AFA,2016061824,2400,342.8875,0,532.7,E,1,M,4000,V,0,66.3625,0,79.4125,133.175,0,0,63.9375,0,0,0,0,0,0,0,0,2016061906
001E,039AFA,2016061901,0100,259.6,0,268.7,E,1,M,4000,V,0,67.175,0,64.35,64.175,0,0,63.9,0,0,0,0,0,0,0,0,2016061907
001E,039AFA,2016061902,0200,258.925,0,263.25,E,1,M,4000,V,0,64.9,0,64.325,63.8875,0,0,65.8125,0,0,0,0,0,0,0,0,2016061908
001E,039AFA,2016061903,0300,259.8125,0,264.25,E,1,M,4000,V,0,64.225,0,64.275,65.25,0,0,66.0625,0,0,0,0,0,0,0,0,2016061909
001E,039AFA,2016061904,0400,259.6,0,261.2,E,1,M,4000,V,0,65.0875,0,64.4875,65.3,0,0,64.725,0,0,0,0,0,0,0,0,2016061910
001E,039AFA,2016061905,0500,258.4375,0,259.1,E,1,M,4000,V,0,64.6,0,64.7375,64.325,0,0,64.775,0,0,0,0,0,0,0,0,2016061911
001E,039AFA,2016061906,0600,265.1625,0,275.65,E,1,M,4000,V,0,67.025,0,66.9875,68.9125,0,0,62.2375,0,0,0,0,0,0,0,0,2016061912
001E,039AFA,2016061907,0700,240.275,0,244.8,E,1,M,4000,V,0,60.0625,0,59.8125,59.2,0,0,61.2,0,0,0,0,0,0,0,0,2016061913
001E,039AFA,2016061908,0800,338.7625,0,367.3,E,1,M,4000,V,0,87.2875,0,91.825,71.25,0,0,88.4,0,0,0,0,0,0,0,0,2016061914
001E,039AFA,2016061909,0900,346.2,0,351.35,E,1,M,4000,V,0,85.075,0,86.45,87.8375,0,0,86.8375,0,0,0,0,0,0,0,0,2016061915
001E,039AFA,2016061910,1000,348.9625,0,361.35,E,1,M,4000,V,0,85.725,0,90.3375,87.5125,0,0,85.3875,0,0,0,0,0,0,0,0,2016061916
001E,039AFA,2016061911,1100,351.475,0,362.6,E,1,M,4000,V,0,90.65,0,84.8875,88.075,0,0,87.8625,0,0,0,0,0,0,0,0,2016061917
001E,039AFA,2016061912,1200,315.725,0,353.15,E,1,M,4000,V,0,79.8375,0,84,88.2875,0,0,63.6,0,0,0,0,0,0,0,0,2016061918
001E,039AFA,2016061913,1300,244.5125,0,249.15,E,1,M,4000,V,0,60.0875,0,61.8,62.2875,0,0,60.3375,0,0,0,0,0,0,0,0,2016061919
001E,039AFA,2016061914,1400,245.025,0,250.9,E,1,M,4000,V,0,59.225,0,60.8375,62.725,0,0,62.2375,0,0,0,0,0,0,0,0,2016061920
001E,039AFA,2016061915,1500,234.825,0,241.85,E,1,M,4000,V,0,58.2,0,60.4625,57.7,0,0,58.4625,0,0,0,0,0,0,0,0,2016061921
001E,039AFA,2016061916,1600,242.725,0,244.25,E,1,M,4000,V,0,60.775,0,60.7875,60.1,0,0,61.0625,0,0,0,0,0,0,0,0,2016061922
001E,039AFA,2016061917,1700,245.275,0,248.5,E,1,M,4000,V,0,62.125,0,60.7,61.8125,0,0,60.6375,0,0,0,0,0,0,0,0,2016061923
001E,039AFA,2016061918,1800,247.3,0,259.55,E,1,M,4000,V,0,61.9625,0,60.1875,64.8875,0,0,60.2625,0,0,0,0,0,0,0,0,2016062000
001E,039AFA,2016061919,1900,238.6625,0,246.45,E,1,M,4000,V,0,59.025,0,61.6125,60.2375,0,0,57.7875,0,0,0,0,0,0,0,0,2016062001
001E,039AFA,2016061920,2000,236.8125,0,240.95,E,1,M,4000,V,0,58.775,0,58.125,59.675,0,0,60.2375,0,0,0,0,0,0,0,0,2016062002
001E,039AFA,2016061921,2100,236.3375,0,239.7,E,1,M,4000,V,0,59.925,0,58.5125,59.6,0,0,58.3,0,0,0,0,0,0,0,0,2016062003
001E,039AFA,2016061922,2200,254.3375,0,259.65,E,1,M,4000,V,0,64.9125,0,63.2375,61.925,0,0,64.2625,0,0,0,0,0,0,0,0,2016062004
001E,039AFA,2016061923,2300,261.75,0,264.1,E,1,M,4000,V,0,64.1875,0,65.6625,66.025,0,0,65.875,0,0,0,0,0,0,0,0,2016062005
001E,039AFA,2016061924,2400,329.9875,0,414.75,E,1,M,4000,V,0,103.6875,0,67.2375,68.2625,0,0,90.8,0,0,0,0,0,0,0,0,2016062006
001E,039AFA,2016062001,0100,1128.15,122.925,1700.4,E,1,M,4000,V,10,318.675,1.6375,265.725,118.65,0,111.2875,425.1,0,0,0,0,0,0,0,0,2016062007
001E,039AFA,2016062002,0200,2344.5375,842.35,2479.3,E,1,M,4000,V,208.4625,590.3375,210.425,619.825,534.7875,239.9125,183.55,599.5875,0,0,0,0,0,0,0,0,2016062008
001E,039AFA,2016062003,0300,2385.325,705.5125,2539.3,E,1,M,4000,V,146.225,569.95,218.0375,612.0375,634.825,226.2,115.05,568.5125,0,0,0,0,0,0,0,0,2016062009
001E,039AFA,2016062004,0400,2127.2375,462.25,2314,E,1,M,4000,V,109.5125,516.75,147.225,578.5,571.2625,124.4875,81.025,460.725,0,0,0,0,0,0,0,0,2016062010
001E,039AFA,2016062005,0500,1757.6875,46.875,1897.85,E,1,M,4000,V,4.775,474.4625,0.125,429.45,433.5,41.9625,0.0125,420.275,0,0,0,0,0,0,0,0,2016062011
001E,039AFA,2016062006,0600,1456.925,0.025,1585.1,E,1,M,4000,V,0.025,337.6125,0,343.9625,396.275,0,0,379.075,0,0,0,0,0,0,0,0,2016062012
001E,039AFA,2016062007,0700,1624.5125,1.1125,1662.55,E,1,M,4000,V,0.275,411.4625,0.5625,415.6375,388.7125,0.0625,0.2125,408.7,0,0,0,0,0,0,0,0,2016062013
001E,039AFA,2016062008,0800,1875.9875,126.45,2079.95,E,1,M,4000,V,45.9,490.0375,21.4625,453.0375,412.925,0.4625,58.625,519.9875,0,0,0,0,0,0,0,0,2016062014
001E,039AFA,2016062009,0900,2259.325,261.8375,2359.35,E,1,M,4000,V,79.8,589.8375,60.025,554.8,562.9125,66.7375,55.275,551.775,0,0,0,0,0,0,0,0,2016062015
001E,039AFA,2016062010,1000,1917.575,308.9375,1974.9,E,1,M,4000,V,100.05,490.7375,102.75,493.725,450.5625,15.375,90.7625,482.55,0,0,0,0,0,0,0,0,2016062016
001E,039AFA,2016062011,1100,2772.7125,1056.275,3265.9,E,1,M,4000,V,367.0625,816.475,276.95,706.75,519.2875,115.8875,296.375,730.2,0,0,0,0,0,0,0,0,2016062017
001E,039AFA,2016062012,1200,3060.6125,1391.95,3097.55,E,1,M,4000,V,367.6625,774.3875,333.4875,772.575,771.425,339.0875,351.7125,742.225,0,0,0,0,0,0,0,0,2016062018
001E,039AFA,2016062013,1300,3447.55,1705.775,3617.75,E,1,M,4000,V,461.6125,904.4375,400.4875,829.55,810.1875,384.375,459.3,903.375,0,0,0,0,0,0,0,0,2016062019
001E,039AFA,2016062014,1400,3389.1625,1492.975,3587.55,E,1,M,4000,V,353.05,821.475,343.475,836.025,834.775,390.025,406.425,896.8875,0,0,0,0,0,0,0,0,2016062020
001E,039AFA,2016062015,1500,3465.975,1589.4,3552.25,E,1,M,4000,V,429.275,883.3875,374.9375,888.0625,837.9,367.275,417.9125,856.625,0,0,0,0,0,0,0,0,2016062021
001E,039AFA,2016062016,1600,3124.45,1366.8125,3217.25,E,1,M,4000,V,294.3375,748.075,333.6875,804.3125,795.8,383.2125,355.575,776.2625,0,0,0,0,0,0,0,0,2016062022
001E,039AFA,2016062017,1700,3379.9375,1522.8125,3585.85,E,1,M,4000,V,371.1625,870.9625,446.8375,896.4625,838.2875,420.0625,284.75,774.225,0,0,0,0,0,0,0,0,2016062023
001E,039AFA,2016062018,1800,3127.85,1428.575,3265.3,E,1,M,4000,V,341.7375,734.4375,402.925,816.325,780.075,339.125,344.7875,797.0125,0,0,0,0,0,0,0,0,2016062100
001E,039AFA,2016062019,1900,3404.575,1706.8125,3538.6,E,1,M,4000,V,397.5875,836.4625,465.3875,884.65,867.5625,441.1,402.7375,815.9,0,0,0,0,0,0,0,0,2016062101
001E,039AFA,2016062020,2000,3162.6875,1559.6,3419.3,E,1,M,4000,V,403.9625,835.2375,425.1125,854.825,689.6125,363.6625,366.8625,783.0125,0,0,0,0,0,0,0,0,2016062102
001E,039AFA,2016062021,2100,3119.5,1412.45,3357.3,E,1,M,4000,V,361.875,792.825,340.4875,727.1375,760.2125,347.8125,362.275,839.325,0,0,0,0,0,0,0,0,2016062103
001E,039AFA,2016062022,2200,3458.3,1545.3625,3669.6,E,1,M,4000,V,435.425,917.4,374.475,863.9125,882.375,373.7625,361.7,794.6125,0,0,0,0,0,0,0,0,2016062104
001E,039AFA,2016062023,2300,2680.2875,1157.3,2934.05,E,1,M,4000,V,249.1875,624.175,309.2875,674.375,733.5125,317.7,281.125,648.225,0,0,0,0,0,0,0,0,2016062105
001E,039AFA,2016062024,2400,2865.25,1257.7,3074.4,E,1,M,4000,V,249.65,637.0375,308.35,692.625,766.9875,388.225,311.475,768.6,0,0,0,0,0,0,0,0,2016062106
001E,039AFA,2016062101,0100,2956.6875,1277.15,3100,E,1,M,4000,V,331.5125,727.65,320.35,747.05,706.9875,266.8375,358.45,775,0,0,0,0,0,0,0,0,2016062107
001E,039AFA,2016062102,0200,2515.5,1136.2625,3113.9,E,1,M,4000,V,251.9125,539.7875,338.6375,680.475,778.475,370.9625,174.75,516.7625,0,0,0,0,0,0,0,0,2016062108
001E,039AFA,2016062103,0300,2351.825,840.025,2533.45,E,1,M,4000,V,245.4875,633.3625,204.5625,583.7125,536.825,155.8125,234.1625,597.925,0,0,0,0,0,0,0,0,2016062109
001E,039AFA,2016062104,0400,2697.9625,1120.8375,2846.7,E,1,M,4000,V,274.8875,687.1875,282.4125,711.675,605.55,244.6125,318.925,693.55,0,0,0,0,0,0,0,0,2016062110
001E,039AFA,2016062105,0500,2658.9,1070.4875,2746.4,E,1,M,4000,V,272.8625,686.6,232,657.8,661.225,266.9125,298.7125,653.275,0,0,0,0,0,0,0,0,2016062111
001E,039AFA,2016062106,0600,2653,1023.3625,2794.15,E,1,M,4000,V,222.225,650.4125,313.8,698.5375,647.5875,291.05,196.2875,656.4625,0,0,0,0,0,0,0,0,2016062112
001E,039AFA,2016062107,0700,2073.2625,410.1375,2355.8,E,1,M,4000,V,94.025,524.925,85.7125,468.8,588.95,165.8,64.6,490.5875,0,0,0,0,0,0,0,0,2016062113
001E,039AFA,2016062108,0800,1834.2,402.4125,2113.6,E,1,M,4000,V,159.35,469.2375,45.1125,418.625,417.9375,9.8125,188.1375,528.4,0,0,0,0,0,0,0,0,2016062114
001E,039AFA,2016062109,0900,1936.3375,291.275,2136.75,E,1,M,4000,V,40.7375,492.125,67.275,474.1625,534.1875,178.35,4.9125,435.8625,0,0,0,0,0,0,0,0,2016062115
001E,039AFA,2016062110,1000,1637.8125,23.7,1731.15,E,1,M,4000,V,2.4625,387.9,16.9875,422.95,432.7875,3.4,0.85,394.175,0,0,0,0,0,0,0,0,2016062116
001E,039AFA,2016062111,1100,1204.925,1.9375,1375.3,E,1,M,4000,V,0,305.6875,0.65,269.275,343.825,1.2875,0,286.1375,0,0,0,0,0,0,0,0,2016062117
001E,039AFA,2016062112,1200,1114.0125,1.175,1306,E,1,M,4000,V,0,246.9375,0.6,275.7375,264.8375,0,0.575,326.5,0,0,0,0,0,0,0,0,2016062118
001E,039AFA,2016062113,1300,1504.575,0.0625,1570,E,1,M,4000,V,0.025,389.7625,0,368.7875,353.525,0,0.0375,392.5,0,0,0,0,0,0,0,0,2016062119
001E,039AFA,2016062114,1400,1558.3375,1.2125,1658.55,E,1,M,4000,V,0.025,371.725,0,387.55,384.425,0.0625,1.125,414.6375,0,0,0,0,0,0,0,0,2016062120
001E,039AFA,2016062115,1500,1919.375,275.5,2091.3,E,1,M,4000,V,103.8125,522.825,27.2375,445.9125,448.6,25.3,119.15,502.0375,0,0,0,0,0,0,0,0,2016062121
001E,039AFA,2016062116,1600,2213.5375,535.8,2343,E,1,M,4000,V,145.4,565.9,113.9625,522.8375,539.05,122.975,153.4625,585.75,0,0,0,0,0,0,0,0,2016062122
001E,039AFA,2016062117,1700,3153.5875,1152.975,3452.1,E,1,M,4000,V,327.7875,863.025,296.925,781.6875,680.4125,202.3375,325.925,828.4625,0,0,0,0,0,0,0,0,2016062123
001E,039AFA,2016062118,1800,3233.7875,1123.375,3486.45,E,1,M,4000,V,256.4625,781.75,278.1,823.275,871.6125,334.5375,254.275,757.15,0,0,0,0,0,0,0,0,2016062200
001E,039AFA,2016062119,1900,3457.5875,1490.5875,3500.25,E,1,M,4000,V,370.2,858.7375,374.8625,875.0625,874.65,374.35,371.175,849.1375,0,0,0,0,0,0,0,0,2016062201
001E,039AFA,2016062120,2000,3561.675,1591.5625,3671.9,E,1,M,4000,V,395.7,917.975,388.7875,892.675,874.6375,375.85,431.225,876.3875,0,0,0,0,0,0,0,0,2016062202
001E,039AFA,2016062121,2100,3221.3125,1371.6375,3295.75,E,1,M,4000,V,349.4875,816.35,346.1125,798.225,823.9375,353.0625,322.975,782.8,0,0,0,0,0,0,0,0,2016062203
001E,039AFA,2016062122,2200,3340.7375,1601.4,3385.45,E,1,M,4000,V,410.2375,846.3625,410.9125,830.0125,821.1875,354.8875,425.3625,843.175,0,0,0,0,0,0,0,0,2016062204
001E,039AFA,2016062123,2300,3202.45,1494,3283.7,E,1,M,4000,V,392.4875,806.95,366.325,820.925,787.7125,353.1125,382.075,786.8625,0,0,0,0,0,0,0,0,2016062205
001E,039AFA,2016062124,2400,3218.775,1622.1125,3269.9,E,1,M,4000,V,404.675,800.3625,400.8875,802.1875,798.75,401.9375,414.6125,817.475,0,0,0,0,0,0,0,0,2016062206
001E,039AFA,2016062201,0100,2774.45,1200.4375,3203.25,E,1,M,4000,V,251.625,608.2125,308.4875,743.3625,800.8125,378.4125,261.9125,622.0625,0,0,0,0,0,0,0,0,2016062207
001E,039AFA,2016062202,0200,2802.2625,1147.15,2897.8,E,1,M,4000,V,284.8625,702.175,283.7125,692.6875,682.95,285.725,292.85,724.45,0,0,0,0,0,0,0,0,2016062208
001E,039AFA,2016062203,0300,2876.175,1036.425,2951.75,E,1,M,4000,V,230.8875,717.1,298.05,737.9375,711.4875,263.3,244.1875,709.65,0,0,0,0,0,0,0,0,2016062209
001E,039AFA,2016062204,0400,2897.7125,1054.1625,3127.05,E,1,M,4000,V,228.3875,679.7375,243.3875,696.675,781.7625,299.0875,283.3,739.5375,0,0,0,0,0,0,0,0,2016062210
001E,039AFA,2016062205,0500,2606.9875,902.95,2989.9,E,1,M,4000,V,163.1875,575.875,227.8,622.9375,747.475,299.775,212.1875,660.7,0,0,0,0,0,0,0,0,2016062211
001E,039AFA,2016062206,0600,2565.25,866.1875,2795.25,E,1,M,4000,V,236.4,660.4875,242.55,644.2875,698.8125,259.4125,127.825,561.6625,0,0,0,0,0,0,0,0,2016062212
001E,039AFA,2016062207,0700,2103.0125,583.7,2383.65,E,1,M,4000,V,144.4875,473.7,168.65,580.1875,595.9125,151.5375,119.025,453.2125,0,0,0,0,0,0,0,0,2016062213
001E,039AFA,2016062208,0800,2280.25,788.3,2499.45,E,1,M,4000,V,224.8,609.8125,184.475,575.3875,470.1875,125.1625,253.8625,624.8625,0,0,0,0,0,0,0,0,2016062214
001E,039AFA,2016062209,0900,2270.5,814.475,2424.25,E,1,M,4000,V,259.8625,606.0625,203.625,533.2375,582.05,224.95,126.0375,549.15,0,0,0,0,0,0,0,0,2016062215
001E,039AFA,2016062210,1000,2076.1375,343.4625,2238.9,E,1,M,4000,V,99.0125,526.65,101.0125,559.725,537.85,95.4875,47.95,451.9125,0,0,0,0,0,0,0,0,2016062216
001E,039AFA,2016062211,1100,1483.35,0.025,1555.9,E,1,M,4000,V,0.0125,380.9125,0,370.6125,342.85,0,0.0125,388.975,0,0,0,0,0,0,0,0,2016062217
001E,039AFA,2016062212,1200,1310.55,0.0375,1353.55,E,1,M,4000,V,0,318.9625,0,315.725,338.3875,0.0375,0,337.475,0,0,0,0,0,0,0,0,2016062218
001E,039AFA,2016062213,1300,2089.45,563.45,2652.05,E,1,M,4000,V,169.2,546.4,141.65,507.0875,372.95,7.225,245.375,663.0125,0,0,0,0,0,0,0,0,2016062219
001E,039AFA,2016062214,1400,3172.5,1463.125,3690.15,E,1,M,4000,V,437.025,856,290.375,737.55,656.4125,240.4,495.325,922.5375,0,0,0,0,0,0,0,0,2016062220
001E,039AFA,2016062215,1500,3835.85,1893.3,3934.45,E,1,M,4000,V,462.1625,983.6125,508.1625,971.4125,929.525,496.5125,426.4625,951.3,0,0,0,0,0,0,0,0,2016062221
001E,039AFA,2016062216,1600,3124.65,1422.75,3602.65,E,1,M,4000,V,295.4625,670.1375,385.3,805.4625,900.6625,403.9625,338.025,748.3875,0,0,0,0,0,0,0,0,2016062222
001E,039AFA,2016062217,1700,3189.425,1325.95,3313.25,E,1,M,4000,V,330.65,828.3125,305.675,760.4875,808.275,379.2625,310.3625,792.35,0,0,0,0,0,0,0,0,2016062223
001E,039AFA,2016062218,1800,3495.925,1574.4625,3851.95,E,1,M,4000,V,394.25,875.7375,371.6625,797.5125,859.6875,386.375,422.175,962.9875,0,0,0,0,0,0,0,0,2016062300
001E,039AFA,2016062219,1900,3428.75,1408.075,3763.2,E,1,M,4000,V,329.0125,832.4,370.6625,876.8875,940.8,403.2875,305.1125,778.6625,0,0,0,0,0,0,0,0,2016062301
001E,039AFA,2016062220,2000,3034.2,1335.825,3221.15,E,1,M,4000,V,314.6125,703.9625,349.875,805.2875,801.525,319.6375,351.7,723.425,0,0,0,0,0,0,0,0,2016062302
001E,039AFA,2016062221,2100,3134.4375,1504.3625,3344.15,E,1,M,4000,V,391.5375,836.0375,378.175,760.3125,762.25,378.85,355.8,775.8375,0,0,0,0,0,0,0,0,2016062303
001E,039AFA,2016062222,2200,2794.0625,1222.625,2959.25,E,1,M,4000,V,317.65,739.8125,328.0875,693.95,686.425,315.6375,261.25,673.875,0,0,0,0,0,0,0,0,2016062304
001E,039AFA,2016062223,2300,3266.5125,1389.1625,3472.35,E,1,M,4000,V,395.75,868.0875,354.75,854.3,734.4875,257.1125,381.55,809.6375,0,0,0,0,0,0,0,0,2016062305
001E,039AFA,2016062224,2400,3085.5875,1142.3625,3223.15,E,1,M,4000,V,266.325,775.3875,291.4125,751.4125,805.7875,344.175,240.45,753,0,0,0,0,0,0,0,0,2016062306
001E,039AFA,2016062301,0100,2729.7,986.6375,2906.4,E,1,M,4000,V,281.3875,726.6,240.375,696.8625,667,209.05,255.825,639.2375,0,0,0,0,0,0,0,0,2016062307
001E,039AFA,2016062302,0200,2453.625,1051.525,2847.1,E,1,M,4000,V,237.65,645.85,267.4875,595.7625,500.2375,194.1125,352.275,711.775,0,0,0,0,0,0,0,0,2016062308
001E,039AFA,2016062303,0300,3032.1875,1491.7,3464.8,E,1,M,4000,V,382.8375,757.4625,310.525,664.6375,743.8875,370.525,427.8125,866.2,0,0,0,0,0,0,0,0,2016062309
001E,039AFA,2016062304,0400,3328.125,1595.8375,3483.1,E,1,M,4000,V,412.9125,823.3875,422.075,863.9875,870.775,424.6375,336.2125,769.975,0,0,0,0,0,0,0,0,2016062310
001E,039AFA,2016062305,0500,3095.75,1267.775,3173.1,E,1,M,4000,V,317.6625,778,322.325,793.275,752.625,317.15,310.6375,771.85,0,0,0,0,0,0,0,0,2016062311
001E,039AFA,2016062306,0600,2894.3625,1310.925,3112.6,E,1,M,4000,V,373.075,778.15,299.125,677.35,703.775,292.4375,346.2875,735.0875,0,0,0,0,0,0,0,0,2016062312
001E,039AFA,2016062307,0700,3072.5375,1418.225,3232.4,E,1,M,4000,V,363.925,781.0375,392.8,808.1,777.8,349.9125,311.5875,705.6,0,0,0,0,0,0,0,0,2016062313
001E,039AFA,2016062308,0800,2672.15,1124.0875,2832,E,1,M,4000,V,279.85,708,319.4875,676.525,617.525,279.675,245.075,670.1,0,0,0,0,0,0,0,0,2016062314
001E,039AFA,2016062309,0900,2871.925,937.9125,2976.5,E,1,M,4000,V,213.4875,744.125,265.95,720.2625,732.525,285.9375,172.5375,675.0125,0,0,0,0,0,0,0,0,2016062315
001E,039AFA,2016062310,1000,2334.3125,497.7375,2499.55,E,1,M,4000,V,116.3375,574.3875,132.775,597.7375,624.8875,161.1125,87.5125,537.3,0,0,0,0,0,0,0,0,2016062316
001E,039AFA,2016062311,1100,1889.15,163.0875,2010.8,E,1,M,4000,V,43.075,480.65,23.3,431.8125,502.7,64.6875,32.025,473.9875,0,0,0,0,0,0,0,0,2016062317
001E,039AFA,2016062312,1200,1819.625,135.875,2051.2,E,1,M,4000,V,6.8125,435.7625,2.3,423.25,447.8125,11.2,115.5625,512.8,0,0,0,0,0,0,0,0,2016062318
001E,039AFA,2016062313,1300,3294.6,1537.6,3746.35,E,1,M,4000,V,424.2125,845.8375,345.5375,807.65,704.525,282.8875,484.9625,936.5875,0,0,0,0,0,0,0,0,2016062319
001E,039AFA,2016062314,1400,3536.4625,1693.725,3672.95,E,1,M,4000,V,432.7875,876.375,436.425,904.075,918.2375,430.3625,394.15,837.775,0,0,0,0,0,0,0,0,2016062320
