LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
2017102018,1800,10.76,2.68,12.64,E,1,H,80,V,38,158,26,118,123,42,28,139,0,0,0,0,0,0,0,0,2017102100
2017102019,1900,11.94,2.26,12.96,E,1,H,80,V,38,161,39,162,143,13,23,131,0,0,0,0,0,0,0,0,2017102101
2017102020,2000,12.34,2.3,13.52,E,1,H,80,V,38,161,28,153,169,35,14,134,0,0,0,0,0,0,0,0,2017102102
2017101912,1200,5.3,2.3,7.44,E,1,H,80,V,33,65,40,93,67,22,20,40,0,0,0,0,0,0,0,0,2017101918
2017101913,1300,3.3,1.96,4,E,1,H,80,V,29,39,32,46,50,18,19,30,0,0,0,0,0,0,0,0,2017101919
2017101914,1400,4.12,2.88,4.88,E,1,H,80,V,43,56,39,44,45,35,27,61,0,0,0,0,0,0,0,0,2017101920
2017101915,1500,7.32,2.64,9.04,E,1,H,80,V,28,96,27,73,84,42,35,113,0,0,0,0,0,0,0,0,2017101921
2017101916,1600,8.68,2.68,10.32,E,1,H,80,V,42,129,22,89,101,40,30,115,0,0,0,0,0,0,0,0,2017101922
2017101917,1700,9.26,2.22,10.64,E,1,H,80,V,36,133,40,127,95,19,16,108,0,0,0,0,0,0,0,0,2017101923
2017101918,1800,10.48,2.82,11.36,E,1,H,80,V,41,142,37,131,135,38,25,116,0,0,0,0,0,0,0,0,2017102000
2017101919,1900,12.1,2.44,13.28,E,1,H,80,V,23,132,24,166,154,40,35,153,0,0,0,0,0,0,0,0,2017102001
2017101920,2000,12.46,3.06,13.52,E,1,H,80,V,26,133,44,160,161,41,42,169,0,0,0,0,0,0,0,0,2017102002
2017101921,2100,11.04,2.42,11.68,E,1,H,80,V,37,146,23,126,136,24,37,144,0,0,0,0,0,0,0,0,2017102003
2017101922,2200,5.06,0.56,7.2,E,1,H,80,V,5,55,5,54,90,13,5,54,0,0,0,0,0,0,0,0,2017102004
2017101923,2300,4.38,0.4,4.4,E,1,H,80,V,5,55,5,55,55,5,5,54,0,0,0,0,0,0,0,0,2017102005
2017101924,2400,4.38,0.38,4.4,E,1,H,80,V,5,54,4,55,55,5,5,55,0,0,0,0,0,0,0,0,2017102006
2017102001,0100,4.38,0.36,4.4,E,1,H,80,V,5,55,5,55,55,4,4,54,0,0,0,0,0,0,0,0,2017102007
2017102002,0200,7.4,1.6,10.72,E,1,H,80,V,53,134,4,55,55,5,18,126,0,0,0,0,0,0,0,0,2017102008
2017102003,0300,10.86,2.5,11.6,E,1,H,80,V,19,117,38,145,137,32,36,144,0,0,0,0,0,0,0,0,2017102009
2017102004,0400,10.94,2.44,11.84,E,1,H,80,V,32,138,19,116,148,39,32,145,0,0,0,0,0,0,0,0,2017102010
2017102005,0500,11.08,2.2,12.8,E,1,H,80,V,32,160,19,116,144,36,23,134,0,0,0,0,0,0,0,0,2017102011
2017102006,0600,12.22,2.96,13.12,E,1,H,80,V,42,161,46,164,154,37,23,132,0,0,0,0,0,0,0,0,2017102012
2017102007,0700,12.24,2.94,13.2,E,1,H,80,V,36,154,27,132,165,45,39,161,0,0,0,0,0,0,0,0,2017102013
2017102008,0800,11.92,2.76,13.28,E,1,H,80,V,43,166,25,132,161,43,27,137,0,0,0,0,0,0,0,0,2017102014
2017102009,0900,11.9,2.56,12.88,E,1,H,80,V,41,156,31,161,149,29,27,129,0,0,0,0,0,0,0,0,2017102015
2017102010,1000,11.4,2.8,12.8,E,1,H,80,V,26,131,31,134,160,45,38,145,0,0,0,0,0,0,0,0,2017102016
2017102011,1100,10.32,2.6,11.36,E,1,H,80,V,37,142,25,110,139,34,34,125,0,0,0,0,0,0,0,0,2017102017
2017102106,0600,12.12,3.38,12.8,E,1,H,80,V,46,160,42,152,134,35,46,160,0,0,0,0,0,0,0,0,2017102112
2017102107,0700,11.68,2.7,13.2,E,1,H,80,V,23,132,45,165,133,28,39,154,0,0,0,0,0,0,0,0,2017102113
2017102108,0800,12.32,3.14,13.12,E,1,H,80,V,27,133,44,159,160,47,39,164,0,0,0,0,0,0,0,0,2017102114
2017102109,0900,11.18,3,12,E,1,H,80,V,44,150,26,128,139,39,41,142,0,0,0,0,0,0,0,0,2017102115
2017102110,1000,7.9,2.78,10.16,E,1,H,80,V,33,83,47,127,102,28,31,83,0,0,0,0,0,0,0,0,2017102116
2017102111,1100,7.56,3.22,8.4,E,1,H,80,V,29,92,46,105,97,44,42,84,0,0,0,0,0,0,0,0,2017102117
2017102112,1200,5.98,2.98,6.88,E,1,H,80,V,43,86,24,71,67,41,41,75,0,0,0,0,0,0,0,0,2017102118
2017102113,1300,6.12,2.4,7.84,E,1,H,80,V,38,91,26,98,43,26,30,74,0,0,0,0,0,0,0,0,2017102119
2017102114,1400,1.22,0.36,4.88,E,1,H,80,V,0,0,0,0,61,18,0,0,0,0,0,0,0,0,0,0,2017102120
2017102115,1500,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102121
2017102116,1600,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102122
2017102117,1700,1.06,0.54,2.16,E,1,H,80,V,5,8,8,9,9,6,8,27,0,0,0,0,0,0,0,0,2017102123
2017102118,1800,3.58,0.56,4.16,E,1,H,80,V,8,46,8,41,40,8,4,52,0,0,0,0,0,0,0,0,2017102200
2017102119,1900,4.36,0.38,4.4,E,1,H,80,V,6,54,5,55,54,3,5,55,0,0,0,0,0,0,0,0,2017102201
2017102120,2000,4.36,0.44,4.4,E,1,H,80,V,6,54,5,55,54,6,5,55,0,0,0,0,0,0,0,0,2017102202
2017102121,2100,4.36,0.4,4.4,E,1,H,80,V,5,55,5,55,54,5,5,54,0,0,0,0,0,0,0,0,2017102203
2017102021,2100,11.1,2.3,12.32,E,1,H,80,V,20,124,32,140,154,33,30,137,0,0,0,0,0,0,0,0,2017102103
2017102022,2200,5.08,0.58,7.2,E,1,H,80,V,5,55,6,54,90,13,5,55,0,0,0,0,0,0,0,0,2017102104
2017102023,2300,4.38,0.4,4.4,E,1,H,80,V,5,55,5,55,54,5,5,55,0,0,0,0,0,0,0,0,2017102105
2017102024,2400,4.38,0.38,4.4,E,1,H,80,V,5,55,4,55,54,5,5,55,0,0,0,0,0,0,0,0,2017102106
2017102101,0100,4.4,0.38,4.4,E,1,H,80,V,5,55,4,55,55,5,5,55,0,0,0,0,0,0,0,0,2017102107
2017102102,0200,7.58,1.82,10.96,E,1,H,80,V,44,137,5,54,55,5,37,133,0,0,0,0,0,0,0,0,2017102108
2017102103,0300,11.14,2.48,11.68,E,1,H,80,V,37,146,27,137,137,28,32,137,0,0,0,0,0,0,0,0,2017102109
2017102104,0400,10.48,1.96,11.84,E,1,H,80,V,18,116,31,148,123,19,30,137,0,0,0,0,0,0,0,0,2017102110
2017102105,0500,11.5,2.84,13.12,E,1,H,80,V,25,123,35,144,144,36,46,164,0,0,0,0,0,0,0,0,2017102111
2017102122,2200,4.38,0.4,4.4,E,1,H,80,V,5,54,5,55,55,5,5,55,0,0,0,0,0,0,0,0,2017102204
2017102123,2300,4.36,0.38,4.4,E,1,H,80,V,5,55,4,54,55,5,5,54,0,0,0,0,0,0,0,0,2017102205
2017102124,2400,4.38,0.38,4.4,E,1,H,80,V,5,55,4,54,55,5,5,55,0,0,0,0,0,0,0,0,2017102206
2017102201,0100,4.36,0.36,4.4,E,1,H,80,V,5,54,5,55,54,4,4,55,0,0,0,0,0,0,0,0,2017102207
2017102202,0200,4.36,0.38,4.4,E,1,H,80,V,5,54,4,55,54,5,5,55,0,0,0,0,0,0,0,0,2017102208
2017102203,0300,4.36,0.36,4.4,E,1,H,80,V,4,54,5,55,54,4,5,55,0,0,0,0,0,0,0,0,2017102209
2017102204,0400,4.36,0.38,4.4,E,1,H,80,V,5,54,4,55,54,5,5,55,0,0,0,0,0,0,0,0,2017102210
2017102205,0500,4.36,0.36,4.4,E,1,H,80,V,5,54,5,55,54,4,4,55,0,0,0,0,0,0,0,0,2017102211
2017102206,0600,4.34,0.38,4.4,E,1,H,80,V,4,54,5,55,54,5,5,54,0,0,0,0,0,0,0,0,2017102212
2017102207,0700,4.36,0.38,4.4,E,1,H,80,V,5,54,4,54,55,5,5,55,0,0,0,0,0,0,0,0,2017102213
2017102208,0800,4.36,0.36,4.4,E,1,H,80,V,5,54,5,55,54,4,4,55,0,0,0,0,0,0,0,0,2017102214
2017102209,0900,4.32,0.3,4.4,E,1,H,80,V,4,54,5,55,54,5,1,53,0,0,0,0,0,0,0,0,2017102215
2017102210,1000,7.94,2.38,13.44,E,1,H,80,V,63,168,7,48,52,7,42,129,0,0,0,0,0,0,0,0,2017102216
2017102211,1100,9.14,2.46,10.64,E,1,H,80,V,38,133,35,131,92,20,30,101,0,0,0,0,0,0,0,0,2017102217
2017102312,1200,0.12,0.8,0.4,E,1,H,80,V,16,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,2017102318
2017102313,1300,0.24,1.02,0.56,E,1,H,80,V,0,0,23,5,7,26,2,0,0,0,0,0,0,0,0,0,2017102319
2017102314,1400,0.12,0.82,0.24,E,1,H,80,V,22,3,0,0,0,0,19,3,0,0,0,0,0,0,0,0,2017102320
2017102315,1500,0.14,0.5,0.56,E,1,H,80,V,1,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,2017102321
2017102316,1600,0.56,1.3,0.8,E,1,H,80,V,25,10,3,2,7,19,18,9,0,0,0,0,0,0,0,0,2017102322
2017102317,1700,1.1,1.24,1.92,E,1,H,80,V,22,24,25,21,0,0,15,10,0,0,0,0,0,0,0,0,2017102323
2017102318,1800,7.66,3.2,10.88,E,1,H,80,V,39,121,40,76,50,44,37,136,0,0,0,0,0,0,0,0,2017102400
2017102319,1900,11.94,2.28,13.6,E,1,H,80,V,23,131,28,170,142,29,34,154,0,0,0,0,0,0,0,0,2017102401
2017102320,2000,12.46,2.98,13.44,E,1,H,80,V,23,133,43,160,162,38,45,168,0,0,0,0,0,0,0,0,2017102402
2017102321,2100,10.98,2.46,11.68,E,1,H,80,V,39,145,18,115,146,33,33,143,0,0,0,0,0,0,0,0,2017102403
2017102322,2200,5.06,0.56,7.12,E,1,H,80,V,5,54,5,55,89,13,5,55,0,0,0,0,0,0,0,0,2017102404
2017102323,2300,4.36,0.4,4.4,E,1,H,80,V,5,54,5,55,54,5,5,55,0,0,0,0,0,0,0,0,2017102405
2017102212,1200,6.68,2.46,7.6,E,1,H,80,V,36,95,41,88,74,25,21,77,0,0,0,0,0,0,0,0,2017102218
2017102213,1300,8.36,2.78,10,E,1,H,80,V,22,90,35,84,125,42,40,119,0,0,0,0,0,0,0,0,2017102219
2017102214,1400,8.46,2.64,9.68,E,1,H,80,V,44,121,23,90,107,39,26,105,0,0,0,0,0,0,0,0,2017102220
2017102215,1500,7.92,2.58,9.52,E,1,H,80,V,38,104,40,119,98,30,21,75,0,0,0,0,0,0,0,0,2017102221
2017102216,1600,10.32,2.66,11.12,E,1,H,80,V,31,131,21,112,134,44,37,139,0,0,0,0,0,0,0,0,2017102222
2017102217,1700,10.3,2.04,11.44,E,1,H,80,V,28,128,28,143,112,22,24,132,0,0,0,0,0,0,0,0,2017102223
2017102218,1800,10.72,2.38,11.44,E,1,H,80,V,34,143,20,116,135,29,36,142,0,0,0,0,0,0,0,0,2017102300
2017102219,1900,8.04,1.14,11.52,E,1,H,80,V,12,89,29,144,114,11,5,55,0,0,0,0,0,0,0,0,2017102301
2017102220,2000,4.36,0.42,4.4,E,1,H,80,V,5,54,5,55,54,6,5,55,0,0,0,0,0,0,0,0,2017102302
2017102221,2100,4.38,0.44,4.4,E,1,H,80,V,6,55,5,55,54,6,5,55,0,0,0,0,0,0,0,0,2017102303
2017102222,2200,4.38,0.42,4.4,E,1,H,80,V,6,55,5,54,55,5,5,55,0,0,0,0,0,0,0,0,2017102304
2017102223,2300,4.38,0.4,4.4,E,1,H,80,V,5,55,5,55,54,5,5,55,0,0,0,0,0,0,0,0,2017102305
2017102224,2400,4.36,0.4,4.4,E,1,H,80,V,5,55,5,55,54,5,5,54,0,0,0,0,0,0,0,0,2017102306
2017102301,0100,4.38,0.38,4.4,E,1,H,80,V,5,54,4,55,55,5,5,55,0,0,0,0,0,0,0,0,2017102307
2017102302,0200,7.08,1.58,9.92,E,1,H,80,V,46,124,4,55,55,5,24,120,0,0,0,0,0,0,0,0,2017102308
2017102303,0300,10.68,2.22,11.28,E,1,H,80,V,31,141,22,119,139,30,28,135,0,0,0,0,0,0,0,0,2017102309
2017102416,1600,0.48,1.36,1.28,E,1,H,80,V,20,5,0,0,3,22,26,16,0,0,0,0,0,0,0,0,2017102422
2017102417,1700,1.56,1.44,2.56,E,1,H,80,V,20,28,2,0,18,22,28,32,0,0,0,0,0,0,0,0,2017102423
2017102418,1800,9.82,2.76,12.8,E,1,H,80,V,27,129,33,101,101,42,36,160,0,0,0,0,0,0,0,0,2017102500
2017102419,1900,12.14,1.96,12.96,E,1,H,80,V,32,162,15,146,139,20,31,160,0,0,0,0,0,0,0,0,2017102501
2017102420,2000,11.74,1.78,13.44,E,1,H,80,V,30,154,30,168,133,11,18,132,0,0,0,0,0,0,0,0,2017102502
2017102421,2100,11.36,2.58,12.32,E,1,H,80,V,21,116,39,145,154,35,34,153,0,0,0,0,0,0,0,0,2017102503
2017102422,2200,5.6,0.8,9.28,E,1,H,80,V,5,54,5,55,116,25,5,55,0,0,0,0,0,0,0,0,2017102504
2017102423,2300,4.38,0.4,4.4,E,1,H,80,V,5,54,5,55,55,5,5,55,0,0,0,0,0,0,0,0,2017102505
2017102424,2400,4.4,0.36,4.4,E,1,H,80,V,5,55,5,55,55,4,4,55,0,0,0,0,0,0,0,0,2017102506
2017102304,0400,10.34,2.1,11.36,E,1,H,80,V,18,116,33,142,117,19,35,142,0,0,0,0,0,0,0,0,2017102310
2017102305,0500,10.74,2.44,11.6,E,1,H,80,V,38,143,32,145,116,18,34,133,0,0,0,0,0,0,0,0,2017102311
2017102306,0600,11.7,3.3,12.8,E,1,H,80,V,48,159,34,133,160,49,34,133,0,0,0,0,0,0,0,0,2017102312
2017102307,0700,12.02,2.9,13.12,E,1,H,80,V,32,154,27,134,164,46,40,149,0,0,0,0,0,0,0,0,2017102313
2017102308,0800,11.7,3.3,12.8,E,1,H,80,V,34,133,48,160,145,34,49,147,0,0,0,0,0,0,0,0,2017102314
2017102309,0900,9.22,3.06,10.88,E,1,H,80,V,35,94,42,133,136,33,43,98,0,0,0,0,0,0,0,0,2017102315
2017102310,1000,2.38,1.94,4.96,E,1,H,80,V,16,12,27,29,62,42,12,16,0,0,0,0,0,0,0,0,2017102316
2017102311,1100,0.84,1.22,1.28,E,1,H,80,V,21,16,0,0,13,19,21,13,0,0,0,0,0,0,0,0,2017102317
2017102412,1200,0.4,1.52,0.72,E,1,H,80,V,19,5,17,4,9,32,8,2,0,0,0,0,0,0,0,0,2017102418
2017102413,1300,0.12,0.68,0.48,E,1,H,80,V,0,0,5,0,6,27,2,0,0,0,0,0,0,0,0,0,2017102419
2017102414,1400,0.16,0.94,0.32,E,1,H,80,V,0,0,21,4,4,26,0,0,0,0,0,0,0,0,0,0,2017102420
2017102415,1500,0.2,0.78,0.48,E,1,H,80,V,0,0,19,4,0,0,20,6,0,0,0,0,0,0,0,0,2017102421
2017102324,2400,4.38,0.38,4.4,E,1,H,80,V,4,55,5,54,55,5,5,55,0,0,0,0,0,0,0,0,2017102406
2017102401,0100,4.38,0.38,4.4,E,1,H,80,V,5,55,4,55,54,5,5,55,0,0,0,0,0,0,0,0,2017102407
2017102402,0200,7.5,1.66,10.88,E,1,H,80,V,51,136,5,55,54,5,22,130,0,0,0,0,0,0,0,0,2017102408
2017102403,0300,10.86,2.54,11.52,E,1,H,80,V,18,117,41,144,138,31,37,144,0,0,0,0,0,0,0,0,2017102409
2017102404,0400,10.38,2.22,11.84,E,1,H,80,V,32,137,37,148,117,21,21,117,0,0,0,0,0,0,0,0,2017102410
2017102405,0500,11.56,2.94,13.2,E,1,H,80,V,24,124,36,144,145,41,46,165,0,0,0,0,0,0,0,0,2017102411
2017102406,0600,11.68,2.66,12.88,E,1,H,80,V,42,161,22,137,152,44,25,134,0,0,0,0,0,0,0,0,2017102412
2017102407,0700,12.08,3.26,12.8,E,1,H,80,V,31,146,42,145,160,48,42,153,0,0,0,0,0,0,0,0,2017102413
2017102408,0800,11.64,3.06,12.72,E,1,H,80,V,47,159,41,159,133,36,29,131,0,0,0,0,0,0,0,0,2017102414
2017102409,0900,9.74,2.8,12.24,E,1,H,80,V,23,97,34,135,153,41,42,102,0,0,0,0,0,0,0,0,2017102415
2017102410,1000,2.94,2.18,6.08,E,1,H,80,V,28,36,24,23,76,42,15,12,0,0,0,0,0,0,0,0,2017102416
2017102411,1100,0.78,0.98,1.6,E,1,H,80,V,25,16,22,20,3,2,0,0,0,0,0,0,0,0,0,0,2017102417
2017102510,1000,3.7,2.58,6.56,E,1,H,80,V,23,17,36,58,82,41,29,28,0,0,0,0,0,0,0,0,2017102516
2017102511,1100,1.48,1.54,2.16,E,1,H,80,V,30,27,1,0,25,25,21,22,0,0,0,0,0,0,0,0,2017102517
2017102512,1200,0.78,0.58,3.12,E,1,H,80,V,0,0,0,0,39,29,0,0,0,0,0,0,0,0,0,0,2017102518
2017102513,1300,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102519
2017102501,0100,4.4,0.38,4.4,E,1,H,80,V,5,55,4,55,55,5,5,55,0,0,0,0,0,0,0,0,2017102507
2017102502,0200,7,1.2,9.84,E,1,H,80,V,31,123,5,55,55,4,20,117,0,0,0,0,0,0,0,0,2017102508
2017102503,0300,10.94,2.58,11.52,E,1,H,80,V,32,142,27,123,144,36,34,138,0,0,0,0,0,0,0,0,2017102509
2017102504,0400,10.44,2.24,11.52,E,1,H,80,V,34,144,39,144,117,20,19,117,0,0,0,0,0,0,0,0,2017102510
2017102505,0500,11.38,2.76,12.88,E,1,H,80,V,25,126,35,136,146,35,43,161,0,0,0,0,0,0,0,0,2017102511
2017102506,0600,11.8,3.08,12.32,E,1,H,80,V,50,148,41,154,141,35,28,147,0,0,0,0,0,0,0,0,2017102512
2017102507,0700,12.16,3.06,12.88,E,1,H,80,V,35,161,29,133,153,42,47,161,0,0,0,0,0,0,0,0,2017102513
2017102508,0800,11.6,3.14,12.96,E,1,H,80,V,33,132,48,162,133,35,41,153,0,0,0,0,0,0,0,0,2017102514
2017102509,0900,9.2,2.82,12.24,E,1,H,80,V,38,119,29,115,153,50,24,73,0,0,0,0,0,0,0,0,2017102515
2017102514,1400,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102520
2017102515,1500,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102521
2017102516,1600,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102522
2017102517,1700,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102523
2017102518,1800,3.26,3.54,5.76,E,1,H,80,V,47,55,47,28,8,34,49,72,0,0,0,0,0,0,0,0,2017102600
2017102519,1900,6.52,3.44,6.56,E,1,H,80,V,46,82,44,82,80,37,45,82,0,0,0,0,0,0,0,0,2017102601
2017102520,2000,6.58,3.72,6.64,E,1,H,80,V,46,82,46,83,82,47,47,82,0,0,0,0,0,0,0,0,2017102602
2017102521,2100,5.46,2.48,6.08,E,1,H,80,V,28,65,29,66,76,39,28,66,0,0,0,0,0,0,0,0,2017102603
2017102522,2200,4.18,0.62,4.72,E,1,H,80,V,4,50,4,50,59,18,5,50,0,0,0,0,0,0,0,0,2017102604
2017102523,2300,4,0.3,4,E,1,H,80,V,4,50,4,50,50,4,3,50,0,0,0,0,0,0,0,0,2017102605
2017102524,2400,4,0.32,4,E,1,H,80,V,4,50,4,50,50,4,4,50,0,0,0,0,0,0,0,0,2017102606
2017102601,0100,4.02,0.3,4.08,E,1,H,80,V,4,51,3,50,50,4,4,50,0,0,0,0,0,0,0,0,2017102607
2017102602,0200,4.44,1,5.2,E,1,H,80,V,14,57,4,50,50,3,29,65,0,0,0,0,0,0,0,0,2017102608
2017102603,0300,5.2,2.26,5.2,E,1,H,80,V,28,65,29,65,65,28,28,65,0,0,0,0,0,0,0,0,2017102609
2017102604,0400,5.22,2.28,5.28,E,1,H,80,V,29,65,28,66,65,29,28,65,0,0,0,0,0,0,0,0,2017102610
2017102605,0500,5.92,2.72,7.2,E,1,H,80,V,36,76,28,65,65,28,44,90,0,0,0,0,0,0,0,0,2017102611
2017102606,0600,7.2,3.44,7.2,E,1,H,80,V,42,90,48,90,90,48,34,90,0,0,0,0,0,0,0,0,2017102612
2017102607,0700,7.2,2.76,7.2,E,1,H,80,V,34,90,34,90,90,36,34,90,0,0,0,0,0,0,0,0,2017102613
2017102608,0800,7.14,2.86,7.2,E,1,H,80,V,35,89,41,90,90,33,34,88,0,0,0,0,0,0,0,0,2017102614
2017102609,0900,4.14,3.44,6.16,E,1,H,80,V,49,43,42,64,77,35,46,23,0,0,0,0,0,0,0,0,2017102615
2017102610,1000,0.62,1.72,1.36,E,1,H,80,V,44,17,0,0,1,16,26,13,0,0,0,0,0,0,0,0,2017102616
2017102611,1100,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102617
2017102612,1200,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102618
2017102613,1300,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102619
2017102614,1400,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102620
2017102615,1500,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102621
2017102616,1600,0,0.06,0,E,1,H,80,V,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2017102622
2017102617,1700,2.66,3.52,4,E,1,H,80,V,46,43,45,30,10,42,43,50,0,0,0,0,0,0,0,0,2017102623
2017102718,1800,4.42,3.52,5.92,E,1,H,80,V,42,64,39,51,32,46,49,74,0,0,0,0,0,0,0,0,2017102800
2017102719,1900,6.48,2.92,6.56,E,1,H,80,V,35,82,34,81,80,30,47,81,0,0,0,0,0,0,0,0,2017102801
2017102720,2000,6.54,3.76,6.56,E,1,H,80,V,47,82,47,82,82,47,47,81,0,0,0,0,0,0,0,0,2017102802
2017102721,2100,5.42,2.56,6,E,1,H,80,V,30,66,29,65,75,40,29,65,0,0,0,0,0,0,0,0,2017102803
2017102722,2200,4.12,0.64,4.64,E,1,H,80,V,5,50,4,49,58,19,4,49,0,0,0,0,0,0,0,0,2017102804
2017102723,2300,3.98,0.36,4,E,1,H,80,V,4,49,4,50,50,5,5,50,0,0,0,0,0,0,0,0,2017102805
2017102724,2400,3.98,0.32,4,E,1,H,80,V,4,49,4,50,50,4,4,50,0,0,0,0,0,0,0,0,2017102806
2017102801,0100,4,0.32,4,E,1,H,80,V,4,50,4,50,50,4,4,50,0,0,0,0,0,0,0,0,2017102807
2017102802,0200,4.42,1.02,5.2,E,1,H,80,V,14,57,4,50,49,4,29,65,0,0,0,0,0,0,0,0,2017102808
2017102803,0300,5.22,2.3,5.28,E,1,H,80,V,28,65,29,66,65,29,29,65,0,0,0,0,0,0,0,0,2017102809
2017102618,1800,3.56,3.56,5.36,E,1,H,80,V,48,48,41,21,42,42,47,67,0,0,0,0,0,0,0,0,2017102700
2017102619,1900,6.46,3.22,6.56,E,1,H,80,V,38,81,36,82,79,40,47,81,0,0,0,0,0,0,0,0,2017102701
2017102620,2000,6.5,3.7,6.56,E,1,H,80,V,46,81,46,82,81,47,46,81,0,0,0,0,0,0,0,0,2017102702
2017102621,2100,5.42,2.54,6,E,1,H,80,V,29,65,30,65,75,39,29,66,0,0,0,0,0,0,0,0,2017102703
2017102622,2200,4.14,0.6,4.64,E,1,H,80,V,4,50,4,50,58,18,4,49,0,0,0,0,0,0,0,0,2017102704
2017102623,2300,4,0.32,4,E,1,H,80,V,4,50,4,50,50,4,4,50,0,0,0,0,0,0,0,0,2017102705
2017102624,2400,3.98,0.3,4,E,1,H,80,V,4,50,4,50,49,3,4,50,0,0,0,0,0,0,0,0,2017102706
2017102701,0100,4,0.3,4,E,1,H,80,V,4,50,4,50,50,3,4,50,0,0,0,0,0,0,0,0,2017102707
2017102702,0200,4.42,0.98,5.12,E,1,H,80,V,14,57,4,50,50,3,28,64,0,0,0,0,0,0,0,0,2017102708
2017102703,0300,5.18,2.22,5.2,E,1,H,80,V,28,65,27,65,65,28,28,64,0,0,0,0,0,0,0,0,2017102709
2017102704,0400,5.2,2.2,5.2,E,1,H,80,V,28,65,27,65,65,27,28,65,0,0,0,0,0,0,0,0,2017102710
2017102705,0500,5.88,2.78,7.12,E,1,H,80,V,38,76,27,65,64,27,47,89,0,0,0,0,0,0,0,0,2017102711
2017102706,0600,7.16,3.72,7.2,E,1,H,80,V,46,90,48,89,90,49,43,89,0,0,0,0,0,0,0,0,2017102712
2017102707,0700,7.16,2.66,7.2,E,1,H,80,V,32,90,33,89,90,35,33,89,0,0,0,0,0,0,0,0,2017102713
2017102708,0800,7.16,2.94,7.2,E,1,H,80,V,38,90,37,89,90,33,39,89,0,0,0,0,0,0,0,0,2017102714
2017102709,0900,6.16,2.96,6.88,E,1,H,80,V,37,73,35,80,86,37,39,69,0,0,0,0,0,0,0,0,2017102715
2017102710,1000,4.06,3.24,4.96,E,1,H,80,V,39,49,40,54,62,39,44,38,0,0,0,0,0,0,0,0,2017102716
2017102711,1100,1.16,2.1,2.56,E,1,H,80,V,28,5,39,21,32,38,0,0,0,0,0,0,0,0,0,0,2017102717
2017102712,1200,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102718
2017102713,1300,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102719
2017102714,1400,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102720
2017102715,1500,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102721
2017102716,1600,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102722
2017102717,1700,0.22,0.64,0.88,E,1,H,80,V,0,0,0,0,0,0,32,11,0,0,0,0,0,0,0,0,2017102723
2017102814,1400,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102820
2017102815,1500,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102821
2017102816,1600,0,0,0,E,1,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017102822
2017102817,1700,0.3,0.18,1.12,E,1,H,80,V,2,1,0,0,0,0,7,14,0,0,0,0,0,0,0,0,2017102823
2017102818,1800,2.3,0.56,3.6,E,1,H,80,V,7,34,7,22,14,8,6,45,0,0,0,0,0,0,0,0,2017102900
2017102819,1900,3.94,0.38,4,E,1,H,80,V,5,50,5,49,49,4,5,49,0,0,0,0,0,0,0,0,2017102901
